postcode,lat,lon
4626,-25.6114,151.3368
4626,-25.7306,151.2983
4626,-25.7761,150.8109
4626,-26.0585,151.0135
4626,-25.6,151.3667
4626,-25.5927,151.3022
4626,-25.527,151.3817
4627,-25.2916,151.1395
4627,-25.4774,151.2019
4627,-25.4292,151.1738
4627,-25.1347,151.1294
4627,-25.2123,151.1287
4627,-25.3717,151.1215
4627,-25.3085,151.0833
4627,-25.1314,150.9749
4627,-25.3796,150.6909
4627,-25.3487,151.1889
4671,-24.8881,151.9088
4671,-25.0171,152.0505
4671,-25.0218,151.9512
4671,-25.0765,151.9952
4671,-25.1,151.65
4671,-25.0285,151.8653
4671,-24.8333,151.6
4671,-25.2536,151.4462
4671,-24.9833,152
4671,-25.181,151.9583
4671,-24.9667,152.0167
4671,-25.2164,152.0399
4671,-25.049,151.9617
4671,-25.0478,151.7389
4671,-25.0167,151.8833
4671,-24.9514,151.9604
4671,-24.9936,151.9581
4671,-25.1792,151.6471
4671,-24.9833,152.0709
4671,-25.1004,151.8363
4671,-25.0167,151.9333
4671,-25.05,152.0167
4671,-25.0833,151.6833
4671,-24.7618,151.7228
4671,-25.0714,151.8769
4671,-25.25,151.9858
4671,-24.9066,151.7936
4671,-25.1386,151.8386
4671,-25.0167,151.8167
4671,-24.95,152.0667
4671,-24.75,151.55
4471,-27.3726,145.9577
4489,-27.2478,145.9805
4490,-28.709,145.3944
4490,-27.6536,145.9022
4490,-28.8584,145.7219
4490,-28.0667,144.7833
4490,-28.0677,145.6844
4490,-28.5667,145.7167
4490,-28.2531,145.5832
4490,-27.4,145.2333
4490,-28.703,146.2293
4491,-28.1599,145.0471
4493,-28.9963,144.407
4474,-25.9073,144.6008
4475,-26.6333,145.0167
4130,-27.6833,153.25
4130,-27.6667,153.2167
4157,-27.5638,153.2016
4157,-27.5844,153.2004
4157,-27.5433,153.2029
4158,-27.4878,153.1982
4159,-27.4833,153.2167
4160,-27.4833,153.25
4160,-27.5,153.25
4160,-27.5167,153.25
4161,-27.5322,153.2289
4163,-27.5268,153.2652
4164,-27.5575,153.2648
4165,-27.6333,153.2333
4165,-27.6113,153.3002
4165,-27.617,153.2898
4165,-27.64,153.3138
4165,-27.5833,153.3117
4178,-27.45,153.1833
4178,-27.4323,153.1642
4178,-27.3847,153.1754
4178,-27.4582,153.1532
4178,-27.4453,153.1581
4178,-27.423,153.1511
4184,-27.6248,153.3802
4184,-27.6109,153.36
4184,-27.4985,153.3553
4184,-27.6368,153.3681
4184,-27.5736,153.3302
4184,-27.5989,153.3625
4184,-27.6487,153.3812
4699,-23.5831,150.8608
4699,-23.6667,150.65
4714,-23.6275,150.3834
4714,-23.7167,150.3833
4714,-23.6816,150.3518
4714,-23.7539,150.3531
4714,-23.6,150.4
4714,-23.629,150.3704
4714,-23.7029,150.4094
4714,-23.7884,150.3322
4714,-23.6453,150.389
4714,-23.667,150.3862
4714,-23.6639,150.3826
4714,-23.6717,150.3998
4714,-23.6164,150.416
4714,-23.6197,150.3898
4714,-23.6213,150.4457
4211,-28.0393,153.2817
4211,-27.9643,153.272
4211,-28.0475,153.2457
4211,-28.2212,153.236
4211,-28.0215,153.3664
4211,-27.9399,153.3144
4211,-28.0139,153.3331
4211,-27.9939,153.2424
4211,-27.9565,153.3345
4211,-28.0333,153.3
4211,-27.9894,153.3363
4211,-28.1214,153.192
4211,-28.0667,153.2667
4211,-28.1417,153.2231
4272,-27.9695,153.1994
4272,-27.9276,153.1848
4275,-28.0477,153.1498
4275,-28.0918,153.1131
4275,-27.95,153.1333
4275,-27.9669,153.1638
4275,-27.9976,153.1147
4275,-28.0169,153.1653
4275,-28.2316,153.1356
4275,-28.0682,153.166
4275,-28.1313,153.1483
4275,-27.9833,153.1667
4275,-28.0392,153.1916
4287,-28.2584,152.824
4287,-28.2328,152.7474
4287,-28.2108,152.8641
4287,-28.2393,152.804
4287,-28.2552,152.7805
4305,-27.6084,152.7468
4305,-27.6234,152.7607
4305,-27.6213,152.7482
4305,-27.6285,152.7783
4305,-27.6029,152.7615
4305,-27.6055,152.7531
4305,-27.6163,152.7768
4305,-27.5761,152.7877
4305,-27.6228,152.7337
4305,-27.5999,152.7713
4305,-27.6263,152.757
4305,-27.6347,152.7752
4305,-27.6603,152.7386
4305,-27.6423,152.7502
4305,-27.5928,152.768
4305,-27.629,152.7377
4305,-27.8365,152.726
4305,-27.5975,152.7476
4305,-27.6505,152.7745
4305,-27.6064,152.7723
4305,-27.5978,152.7773
4305,-27.6143,152.7219
4305,-27.6125,152.7458
4306,-27.3,152.6167
4306,-27.7837,152.726
4306,-27.4833,152.6667
4306,-27.5167,152.6667
4306,-27.5725,152.6294
4306,-27.7333,152.75
4306,-26.9005,152.2934
4306,-27.7174,152.8164
4306,-27.5667,152.7167
4306,-27.5486,152.8073
4306,-27.4219,152.6217
4306,-27.6,152.7167
4306,-27.4667,152.6167
4306,-26.8821,152.1372
4306,-27.4895,152.7452
4306,-27.4548,152.6532
4306,-27.6333,152.7
4306,-26.9972,151.9889
4306,-27.5265,152.6031
4306,-27.5662,152.7784
4306,-27.4131,152.7237
4306,-27.7167,152.8333
4306,-26.6595,152.2027
4306,-27.6333,152.6333
4306,-27.577,152.7052
4306,-26.8863,152.1017
4306,-27.5395,152.8058
4306,-26.8678,152.0788
4306,-27.3699,152.5526
4306,-27.6039,152.6209
4306,-27.6821,152.6741
4306,-27.55,152.7
4306,-27.6592,152.7158
4306,-27.5564,152.6716
4306,-27.5167,152.6333
4306,-26.902,152.1059
4306,-27.6667,152.7333
4306,-27.4958,152.7608
4306,-27.389,152.6752
4306,-27.4975,152.7033
4306,-26.9333,152.3167
4306,-26.8464,152.1544
4306,-26.9255,152.1091
4306,-26.9695,152.0665
4306,-27.572,152.8438
4306,-27.6672,152.7487
4306,-26.8662,152.1173
4306,-26.8276,152.1204
4306,-26.8443,152.276
4306,-26.9803,152.358
4306,-27.5648,152.8245
4306,-27.6055,152.6643
4306,-27.6569,152.8072
4309,-28.0117,152.572
4309,-27.9667,152.6
4309,-28.0886,152.5223
4309,-27.9611,152.6003
4309,-28.0167,152.5167
4309,-27.9417,152.6237
4309,-27.8751,152.6592
4309,-27.8319,152.693
4309,-27.9833,152.5333
4309,-27.9158,152.652
4309,-28.0667,152.4667
4309,-27.8987,152.6186
4309,-27.9333,152.6833
4309,-27.9701,152.5799
4309,-27.95,152.6833
4310,-28.1742,152.7201
4310,-28.0627,152.7241
4310,-27.9401,152.7729
4310,-27.9177,152.6882
4310,-28.1429,152.5624
4310,-28.0211,152.6714
4310,-28.0989,152.643
4310,-27.9891,152.6561
4310,-27.9972,152.6811
4310,-27.9039,152.678
4310,-28.0412,152.6236
4310,-27.8833,152.7333
4310,-28.2107,152.5533
4310,-27.9714,152.6478
4310,-28.0204,152.6714
4310,-27.9667,152.6833
4310,-28.2372,152.5902
4310,-28.0252,152.7093
4310,-28.068,152.5957
4310,-28.0669,152.6868
4310,-28.0027,152.6349
4310,-27.8747,152.7657
4310,-27.9551,152.7177
4310,-28.0705,152.6535
4310,-27.8779,152.6828
4310,-28.0121,152.7482
4310,-28.019,152.6327
4340,-27.6299,152.5586
4340,-27.7146,152.5293
4340,-27.6461,152.6586
4340,-27.5995,152.506
4340,-27.6833,152.6333
4340,-27.6335,152.5895
4340,-27.7833,152.5333
4340,-27.6,152.5667
4340,-27.6667,152.5167
4340,-27.6235,152.5355
4340,-27.664,152.462
4340,-27.7925,152.4928
4340,-27.8701,152.4852
4340,-27.65,152.55
4340,-27.8167,152.4167
4340,-27.7333,152.6167
4340,-27.7738,152.5007
4340,-27.9167,152.4667
4373,-28.317,152.3841
4373,-28.3327,152.2942
4373,-28.2833,152.4167
4312,-27.2171,152.5052
4312,-27.2703,152.4965
4312,-27.239,152.4222
4312,-27.1543,152.6542
4312,-27.1493,152.4692
4312,-27.3167,152.4167
4312,-27.2574,152.4682
4312,-27.1214,152.5497
4312,-27.1895,152.5317
4312,-27.204,152.4621
4312,-27.2692,152.5813
4313,-27.0556,152.3311
4313,-27.0417,152.384
4313,-27.1061,152.44
4313,-27.0866,152.3764
4313,-27.0426,152.4134
4313,-27.0714,152.4127
4313,-27.0833,152.4833
4313,-27.1102,152.4918
4313,-27.0667,152.45
4313,-27.0013,152.4006
4313,-27.0788,152.4323
4313,-27.0333,152.3667
4313,-27.15,152.3833
4342,-27.4743,152.4538
4342,-27.489,152.46
4342,-27.5926,152.3557
4342,-27.5486,152.3734
4342,-27.5333,152.4
4342,-27.6117,152.3273
4346,-27.5661,152.597
4514,-26.9529,152.7775
4514,-26.9492,152.7422
4514,-27.0002,152.7955
4514,-26.8554,152.7609
4514,-26.9833,152.8
4514,-27.0268,152.6087
4514,-26.9272,152.7124
4514,-26.9667,152.7
4514,-26.8814,152.788
4514,-27.0147,152.7148
4514,-26.9484,152.6324
4514,-26.85,152.8167
4515,-26.95,152.65
4515,-26.943,152.5654
4515,-26.8574,152.5507
4515,-26.6606,152.4661
4515,-26.8506,152.6377
4515,-26.5375,152.3845
4515,-26.9424,152.5764
4515,-26.8569,152.5085
4515,-26.8426,152.5787
4515,-26.9589,152.5998
4515,-27.0321,152.5404
4405,-27.4636,151.2637
4405,-27.2463,151.3099
4405,-27.3165,150.8783
4405,-27.2286,151.1141
4405,-26.9833,151.5833
4405,-27.3051,150.7262
4405,-27.2158,151.1715
4405,-28.014,152.135
4405,-27.217,151.4
4405,-27.1817,151.2621
4405,-26.8801,151.5656
4405,-27.2552,151.011
4405,-26.8942,151.6079
4606,-26.2833,151.7833
4606,-26.2466,151.7862
4606,-26.3178,151.8173
4606,-26.243,151.722
4606,-26.2817,151.8112
4606,-26.3085,151.746
4606,-26.3177,151.8724
4606,-26.2508,151.8889
4606,-26.2812,151.8034
4608,-26.3278,151.7479
4608,-26.4167,151.8167
4608,-26.3667,151.8167
4608,-26.3694,151.7578
4608,-26.3667,151.65
4610,-26.6667,151.8167
4610,-26.5817,151.7114
4610,-26.5833,151.8333
4610,-26.5917,151.6182
4610,-26.7627,151.5944
4610,-26.7167,151.55
4610,-26.6,151.9
4610,-26.7331,151.7428
4610,-26.6833,151.75
4610,-26.5,151.8167
4610,-26.6333,151.9333
4610,-26.5399,151.8373
4610,-26.6167,151.8
4610,-26.5816,151.7487
4610,-26.3333,151.25
4610,-26.6947,151.6551
4610,-26.45,151.5833
4610,-26.5368,151.9418
4610,-26.6131,151.6614
4610,-26.4623,151.8219
4611,-26.1837,151.7724
4611,-26.1543,151.75
4612,-26.182,151.712
4612,-26.1833,151.7333
4612,-26.1807,151.6907
4613,-26.1633,151.5018
4613,-26.3036,151.262
4613,-26.1438,151.6146
4613,-26.2534,151.4158
4613,-26.1139,151.6294
4613,-26.2851,151.4761
4613,-26.0309,151.3906
4613,-28.3531,152.2489
4613,-26.1833,151.65
4613,-26.0303,151.5263
4613,-26.1607,151.6004
4614,-26.8417,151.9814
4614,-26.8661,151.9437
4614,-26.8906,151.906
4361,-27.9337,151.9066
4361,-27.9415,151.7273
4361,-27.8701,152.0458
4361,-27.8688,151.9916
4361,-27.9656,151.8371
4361,-27.973,151.9023
4361,-27.9,151.9167
4361,-27.9134,151.9138
4361,-27.8845,151.9715
4361,-27.8816,151.8517
4361,-27.957,151.986
4361,-27.909,152.011
4361,-27.9324,151.8167
4361,-27.9,151.7833
4362,-28.0554,151.962
4362,-28.0512,151.9221
4362,-28.05,152.1197
4362,-28.0506,151.8588
4362,-28.0772,151.9492
4362,-28.085,152.0415
4362,-28.0348,151.9806
4362,-27.9864,151.7704
4362,-28.1176,151.9575
4362,-28.0453,152.058
4370,-28.1667,152.0667
4370,-28.1667,151.7667
4370,-28.2752,152.2135
4370,-28.1684,152.2077
4370,-28.1833,152.05
4370,-28.1478,151.9556
4370,-28.3821,152.1466
4370,-28.0962,152.1254
4370,-28.3321,152.1351
4370,-28.1667,151.8833
4370,-28.2441,152.0564
4370,-28.3392,152.0289
4370,-28.2079,152.1016
4370,-28.1787,151.9217
4370,-28.3137,152.2024
4370,-28.1384,151.8828
4370,-28.2401,152.0133
4370,-28.1371,152.1949
4370,-28.25,152.2333
4370,-28.0734,152.1846
4370,-28.1167,151.6833
4370,-28.1232,152.0334
4370,-28.1613,151.8421
4370,-28.1999,152.0329
4370,-28.1987,152.1374
4370,-28.3574,151.9244
4370,-28.25,152.1333
4370,-28.207,152.0676
4370,-28.0368,152.3298
4370,-28.1242,152.14
4370,-28.3239,152.0051
4370,-28.2187,151.8153
4370,-28.2562,152.0454
4370,-28.2403,151.8984
4370,-28.219,152.0344
4370,-28.0687,152.2436
4370,-28.4339,152.0596
4370,-28.2017,151.9512
4370,-28.1333,151.8333
4370,-28.1621,151.7012
4370,-28.0892,151.7827
4370,-28.2503,152.3738
4370,-28.1833,152
4370,-28.1585,151.7839
4370,-28.0649,152.3424
4370,-28.1667,151.9667
4371,-28.1696,152.2714
4371,-28.2229,152.2471
4371,-28.1932,152.2069
4372,-28.2909,152.2461
4374,-28.4871,151.9674
4376,-28.5506,151.9486
4378,-28.6193,151.9601
4381,-28.7338,151.8797
4381,-28.774,151.8637
4382,-28.5483,151.7372
4382,-27.4654,151.3113
4382,-28.829,151.8552
4382,-28.798,151.8401
4382,-28.7872,151.8147
4382,-28.8619,151.8646
4507,-27.0693,153.2043
4507,-26.9714,153.1292
4507,-27.0307,153.1282
4507,-27.0432,153.1524
4507,-27.0403,153.1439
4507,-27.0639,153.1496
4507,-27.0837,153.1594
4517,-26.9613,152.9544
4518,-26.8976,152.9532
4519,-26.8902,153.0537
4519,-26.807,152.8617
4519,-26.8455,152.884
4519,-26.8588,152.9614
4550,-26.8067,152.961
4550,-26.816,152.9335
4551,-26.7844,153.0922
4551,-26.8185,153.0654
4551,-26.7905,153.14
4551,-26.796,153.1146
4551,-26.7817,153.1165
4551,-26.7735,153.0619
4551,-26.7693,153.1224
4551,-26.7788,153.1289
4551,-26.8035,153.1219
4551,-26.8063,153.1089
4551,-26.8335,153.1001
4551,-26.8017,153.1426
4551,-26.7965,153.1458
4551,-26.7836,153.1377
4551,-26.8218,153.1197
4553,-26.7552,152.9293
4553,-26.746,153.0599
4553,-26.7655,152.9587
4553,-26.7667,153.0167
4554,-26.7296,152.954
4554,-26.731,152.9977
4555,-26.6799,152.9109
4555,-26.7134,152.9267
4555,-26.6858,152.9613
4555,-26.7007,152.9935
4556,-26.7198,153.0302
4556,-26.6916,153.025
4556,-26.6844,153.0571
4556,-26.6643,153.0354
4556,-26.6886,153.0045
4556,-26.7179,153.0547
4557,-26.7028,153.1013
4557,-26.6816,153.1192
4558,-26.6535,153.1012
4558,-26.6571,153.0856
4558,-26.6601,153.0995
4558,-26.6578,153.0561
4559,-26.6417,153.0496
4559,-26.6605,152.9695
4559,-26.6664,152.9256
4559,-26.6565,153.0081
4560,-26.6468,152.9284
4560,-26.6325,152.9406
4560,-26.6833,152.8833
4560,-26.55,152.8833
4560,-26.6333,152.9167
4560,-26.6339,152.9062
4560,-26.6199,152.9313
4560,-26.5727,152.9241
4560,-26.6472,152.9494
4560,-26.6261,152.9594
4560,-26.6172,153.0367
4560,-26.6067,152.891
4560,-26.6243,152.8678
4560,-26.6571,152.8641
4560,-26.5833,152.9667
4560,-26.601,152.933
4560,-26.5955,152.9789
4560,-26.6174,152.9344
4560,-26.6303,152.9997
4561,-26.5777,153.0188
4561,-26.5409,152.9752
4561,-26.5616,152.9559
4561,-26.5333,152.95
4561,-26.5248,152.9552
4561,-26.5459,153.0068
4561,-26.5387,153.0389
4564,-26.6181,153.0778
4564,-26.6342,153.0811
4564,-26.615,153.0989
4564,-26.5845,153.0947
4572,-26.6715,153.1006
4575,-26.706,153.1316
4575,-26.6956,153.133
4575,-26.7565,153.128
4575,-26.7115,153.122
4575,-26.7432,153.1191
4575,-26.7212,153.1268
4575,-26.6957,153.1235
4575,-26.7384,153.1305
4575,-26.7227,153.1269
4860,-17.5114,146.0241
4860,-17.4931,146.0222
4860,-17.455,145.9768
4860,-17.4546,146.007
4860,-17.5301,146.0442
4860,-17.5681,145.9208
4860,-17.5044,146.0633
4860,-17.5354,145.9728
4860,-17.5171,146.0111
4860,-17.5118,145.9904
4860,-17.5398,146.0221
4860,-17.4967,146.076
4860,-17.6062,145.8486
4860,-17.4486,145.8617
4860,-17.5197,146.0642
4860,-17.5096,145.9924
4860,-17.5449,146.0296
4860,-17.5184,145.9607
4860,-17.4657,145.9693
4860,-17.5332,146.0349
4860,-17.5466,145.8817
4860,-17.5155,145.9973
4860,-17.522,145.988
4860,-17.4721,146.0228
4860,-17.5284,146.0169
4860,-17.5625,145.9901
4860,-17.5247,146.0007
4860,-17.5183,146.0447
4860,-17.5221,146.031
4860,-17.485,146.0057
4860,-17.4847,145.9729
4860,-17.503,146.052
4860,-17.5626,146.0166
4882,-17.1856,145.4771
4883,-17.3155,145.514
4883,-17.2686,145.4752
4883,-17.3167,145.5333
4883,-17.3508,145.576
4883,-17.3259,145.4714
4884,-17.1932,145.6972
4884,-17.2706,145.5833
4884,-17.3007,145.635
4884,-17.241,145.6549
4885,-17.3523,145.5953
4885,-17.4,145.6
4885,-17.3262,145.6611
4885,-17.338,145.5889
4885,-17.4167,145.7167
4885,-17.3241,145.6895
4885,-17.3103,145.6113
4885,-17.3848,145.6895
4885,-17.4333,145.6
4886,-17.5619,145.6259
4886,-17.5,145.6
4886,-17.4787,145.5464
4886,-17.5488,145.6981
4886,-17.5112,145.6488
4886,-17.5139,145.6129
4886,-17.5517,145.5848
4886,-17.6056,145.5731
4888,-17.5805,145.4635
4888,-17.5167,145.4167
4888,-17.5098,145.5
4888,-17.609,145.4841
4888,-17.6532,145.414
4314,-26.8443,152.276
4314,-26.9005,152.2934
4314,-26.9972,151.9889
4314,-26.8276,152.1204
4314,-26.8833,152.0333
4314,-26.8821,152.1372
4314,-26.8857,152.1538
4314,-26.6595,152.2027
4314,-26.8678,152.0788
4314,-26.9803,152.358
4314,-26.9695,152.0665
4314,-26.9333,152.3167
4314,-26.9255,152.1091
4314,-26.902,152.1059
4314,-26.8662,152.1173
4314,-26.8464,152.1544
4314,-26.8863,152.1017
4350,-27.569,151.9231
4350,-27.5049,151.9559
4350,-27.4833,151.8833
4350,-27.6001,151.9011
4350,-27.5709,151.9742
4350,-27.5511,151.991
4350,-27.5832,151.98
4350,-27.556,151.9325
4350,-27.55,151.8667
4350,-27.6276,151.8908
4350,-27.515,151.923
4350,-27.5333,151.8667
4350,-27.5833,151.9333
4350,-27.5598,151.9507
4350,-27.6049,151.941
4350,-27.5648,151.9791
4350,-27.5149,151.8219
4350,-27.5463,151.9722
4350,-27.6081,151.7545
4350,-27.5431,151.9168
4350,-27.5323,151.9244
4350,-27.5441,151.9612
4350,-27.571,151.9465
4350,-27.5361,151.938
4350,-27.5333,151.9667
4350,-27.635,151.9143
4350,-27.5107,151.9481
4350,-27.5224,151.8952
4350,-27.6167,151.8667
4350,-27.6358,151.9392
4350,-27.5682,151.8934
4350,-27.5606,151.9539
4350,-27.5424,151.8879
4350,-27.5868,151.9625
4350,-27.6071,151.9669
4350,-27.5966,151.9305
4350,-27.7858,151.9008
4353,-27.2266,151.8858
4353,-27.1263,151.8802
4353,-27.026,151.8746
4354,-27.2667,151.775
4354,-27.3167,151.7
4354,-27.2167,151.85
4355,-27.2357,152.0854
4355,-27.2697,151.9799
4355,-27.1656,152.0289
4355,-27.6235,152.5355
4355,-27.2486,152.1567
4355,-27.2057,152.0411
4355,-27.15,152.1
4355,-27.1566,151.9704
4355,-27.1,151.9833
4355,-27.2599,152.0516
4355,-27.1776,152.0063
4356,-27.55,151.6167
4356,-27.7283,151.5257
4356,-27.5667,151.45
4356,-27.7228,151.6956
4356,-27.5667,151.3833
4356,-27.6232,151.538
4356,-28.0368,152.3298
4356,-27.8404,151.5749
4356,-27.7164,151.634
4356,-27.5212,151.6186
4356,-27.6466,151.583
4356,-27.5535,151.5111
4356,-27.6527,151.6308
4356,-27.7871,151.5828
4356,-26.5766,151.3706
4356,-27.5833,151.5667
4356,-28.4026,152.1501
4356,-27.6744,151.5921
4358,-27.7145,151.8603
4358,-27.7408,151.8573
4358,-27.8022,151.7693
4358,-27.7232,151.9886
4358,-27.6619,151.899
4360,-27.8616,151.9011
4363,-27.6833,151.7167
4364,-27.7607,151.4456
4365,-28.011,151.5821
4400,-27.4756,151.8141
4401,-27.4825,151.5988
4401,-27.3115,151.7487
4401,-27.3852,151.7109
4401,-27.5592,151.718
4401,-27.3086,151.6898
4401,-27.35,151.7167
4401,-27.4331,151.7206
4401,-27.2667,151.6833
4401,-27.3833,151.8333
4401,-27.2167,151.7
4401,-27.5234,151.6348
4401,-27.4026,151.7757
4402,-26.9588,151.8899
4402,-26.9844,151.8297
4402,-26.9333,151.95
4403,-27.1123,151.6209
4403,-27.2775,151.5927
4403,-27.3703,151.5904
4403,-27.35,151.5667
4407,-27.5332,151.1962
4407,-27.5416,151.2481
4407,-27.55,151.3
4876,-16.6282,145.2087
4809,-19.5687,147.0703
4809,-19.5311,147.2132
4809,-19.4667,147.05
4809,-19.5259,147.1206
4809,-19.5693,147.1384
4809,-19.517,147.1026
4809,-19.5795,147.0299
4809,-19.4492,147.2395
4810,-19.2565,146.8183
4810,-19.2451,146.7945
4810,-19.258,146.8145
4810,-19.2669,146.7937
4810,-19.2499,146.8148
4810,-19.2664,146.8057
4810,-19.3328,147.0248
4810,-19.2757,146.8196
4810,-19.2401,146.7892
4810,-19.2582,146.801
4810,-19.201,146.7734
4810,-19.2183,146.7552
4810,-19.2662,146.8333
4811,-19.4083,146.8213
4811,-19.3285,146.8184
4811,-19.347,146.8438
4811,-19.3173,146.8249
4811,-19.3555,146.8351
4811,-19.3068,146.8139
4811,-19.3416,146.8152
4811,-19.3722,146.743
4811,-19.2968,146.8209
4812,-19.2866,146.7911
4812,-19.2769,146.7965
4812,-19.2881,146.7769
4812,-19.2874,146.8004
4812,-19.2987,146.7982
4812,-19.2985,146.7935
4812,-19.2855,146.7957
4812,-19.2757,146.7792
4812,-19.2817,146.788
4813,-19.342,146.636
4814,-19.2975,146.7681
4814,-19.274,146.7509
4814,-19.2834,146.7646
4814,-19.318,146.7949
4814,-19.315,146.7907
4814,-19.3014,146.7708
4814,-19.3239,146.7523
4814,-19.266,146.7822
4814,-19.2904,146.7536
4814,-19.3055,146.7529
4815,-19.5988,146.5943
4815,-19.3528,146.6849
4815,-19.3297,146.7166
4815,-19.3524,146.7228
4815,-19.4415,146.6751
4815,-19.3893,146.7191
4818,-19.2107,146.6499
4818,-19.2221,146.6376
4818,-19.1913,146.6768
4818,-19.2568,146.7448
4818,-19.2625,146.7156
4818,-19.2751,146.5469
4818,-19.2457,146.6529
4818,-19.2506,146.6988
4818,-19.205,146.5134
4818,-19.1816,146.5582
4818,-19.1476,146.5863
4818,-19.1579,146.6032
4818,-19.201,146.5888
4818,-19.2321,146.6695
4818,-19.2474,146.6757
4818,-19.2252,146.6179
4818,-19.2626,146.7033
4819,-19.1409,146.8244
4819,-19.1578,146.8498
4819,-19.1488,146.866
4819,-19.1167,146.8705
4819,-19.1551,146.8485
4819,-19.1746,146.8376
4819,-19.1176,146.8605
4404,-27.3055,151.4899
4404,-27.3959,151.4118
4404,-27.1587,151.4847
4404,-27.325,151.4574
4408,-26.9354,151.451
4408,-26.7833,151.3833
4408,-26.7735,151.4857
4410,-26.7841,151.1124
4410,-26.7,151.1167
4410,-26.6599,151.1238
4410,-26.4955,151.1424
4411,-26.9323,150.9229
4412,-26.8452,150.7916
4413,-26.7965,150.4563
4413,-28.1585,151.7839
4413,-26.0461,150.9247
4413,-26.6833,150.4
4413,-26.4259,150.5046
4413,-26.72,150.6809
4413,-26.7078,150.5455
4413,-26.6865,150.8203
4413,-26.1201,150.7857
4413,-25.9526,150.6157
4413,-26.7379,150.6297
4413,-26.6333,150.7167
4413,-26.5833,150.8667
4413,-26.7192,150.4841
4413,-27.4525,153.0021
4413,-26.7957,150.7172
4413,-26.6,150.4833
4413,-26.3333,150.9667
4413,-27.0167,150.5
4413,-26.5605,150.5223
4415,-26.4953,150.1036
4415,-26.6727,150.3432
4415,-26.4172,150.0574
4415,-26.5727,150.1489
4415,-26.5333,150.3833
4415,-27.2167,149.65
4415,-26.559,150.2441
4415,-26.6331,150.1409
4415,-26.6584,150.1882
4416,-26.9484,149.8925
4416,-26.8917,149.7451
4416,-27.025,149.7921
4416,-26.9286,150.1404
4418,-26.2593,150.0493
4420,-26.1289,150.0651
4420,-27.957,151.986
4420,-25.8523,149.4258
4420,-25.6393,149.7998
4420,-25.4006,149.566
4420,-25.7955,149.5479
4421,-27.2879,150.6003
4421,-27.2761,150.4568
4422,-27.5765,149.7615
4422,-27.9208,149.7176
4422,-27.6759,149.7321
4422,-27.8833,149.5667
4422,-27.3228,149.8825
4423,-27.5239,149.3687
4423,-27.3889,149.5248
4423,-27.254,149.681
4424,-26.577,149.9503
4424,-26.6431,149.9762
4424,-26.5109,149.9243
4425,-26.6452,149.7612
4425,-26.5,149.8
4427,-26.5006,149.3945
4427,-26.1531,149.3936
4427,-26.6115,149.3821
4427,-26.7372,149.4077
4428,-26.4597,149.2017
4428,-26.4418,149.1033
4428,-26.4947,149.164
4428,-26.5827,149.1871
4802,-20.2885,148.7841
4802,-20.2675,148.7147
4802,-20.2881,148.7294
4802,-20.27,148.7389
4802,-20.2913,148.7858
4802,-20.2358,148.6533
4802,-20.2564,148.7519
4802,-20.1194,148.9133
4802,-20.27,148.7497
4802,-20.2768,148.6976
4804,-21.2333,147.9333
4804,-21.3833,147.3333
4804,-20.5522,147.844
4804,-20.5331,147.7992
4804,-20.5667,147.8167
4804,-20.8537,147.7453
4805,-19.8833,147.6833
4805,-20.0167,148.1833
4805,-20.3,147.9333
4805,-20.0137,148.2475
4805,-20.0169,148.1634
4805,-19.9167,147.8333
4805,-20.0526,148.0223
4805,-19.9796,148.2263
4805,-20.2942,147.9079
4733,-21.7167,143.3667
4004,-27.4614,153.0231
4712,-23.7158,149.6701
4713,-24.1306,149.4566
4718,-24.5722,149.9673
4718,-24.5671,149.2951
4718,-24.6936,150.0128
4718,-24.6344,149.659
4718,-24.6036,149.86
4718,-24.7282,149.5222
4718,-24.6417,149.2963
5015,-34.8443,138.4944
5015,-34.8444,138.4904
5015,-34.8441,138.4953
5015,-34.8487,138.491
5015,-34.8368,138.4979
5015,-34.8462,138.503
5000,-34.9287,138.5986
5001,-34.9287,138.5986
5005,-34.8972,138.5717
5007,-34.9026,138.5791
5007,-34.9079,138.5641
5007,-34.9037,138.5584
5007,-34.8944,138.5782
5007,-34.9061,138.5706
5800,-34.9287,138.5986
5801,-34.9287,138.5986
5810,-34.9287,138.5986
5839,-34.9287,138.5986
5052,-35.0079,138.6259
5052,-34.9977,138.6208
5066,-34.9404,138.6691
5066,-34.9342,138.6767
5066,-34.949,138.6619
5066,-34.9667,138.679
5066,-34.9278,138.6631
5066,-34.9252,138.675
5066,-34.9395,138.6588
5072,-34.9051,138.6896
5072,-34.9219,138.6755
5072,-34.9143,138.7023
5072,-34.9245,138.6928
5072,-34.918,138.6869
5072,-34.9146,138.6853
5072,-34.9091,138.675
5073,-34.8935,138.6626
5073,-34.8833,138.6667
5073,-34.8916,138.6589
5073,-34.9055,138.6621
5076,-34.8702,138.6999
5133,-34.824,138.7739
5134,-34.912,138.7657
5134,-34.888,138.7491
5136,-34.9229,138.7249
5137,-34.9395,138.7371
5138,-34.9398,138.765
5139,-34.928,138.807
5140,-34.9499,138.6917
5141,-34.9351,138.7044
5141,-34.9595,138.7313
5142,-34.956,138.7444
5144,-34.9647,138.7618
5151,-34.9778,138.7302
5154,-35.0167,138.7333
5157,-35.0873,138.6764
5157,-35.273,138.7361
5157,-35.0634,138.6629
